No.,Original No.,Page,Source PDF,Source Path,Question,Passage Reference,Question Image Reference,Choice A,Choice A Image Reference,Choice B,Choice B Image Reference,Choice C,Choice C Image Reference,Choice D,Choice D Image Reference,Choice E,Choice E Image Reference,Correct Answer,Explanation,LET Exam Type,Subject Area,Topic,Difficulty,Has Image,Duplicate Of,Confidence,Status,Notes
355,5,1,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang “um” sa salitang umiyak ay anong panlapi?,,,Hulapi,,Infix,,Unlapi,,Laguhan,,,,B,Panlaping nasa loob ng salitang-ugat.,LET Secondary,Filipino,Wika at Gramatika,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
356,6,1,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Alin sa mga sumusunod ang panandang ginagamit sa layon ng pandiwa?,,,Kay,,Ng,,Sa,,Ang,,,,B,Pananda sa layon ng pandiwa.,LET Secondary,Filipino,Wika at Gramatika,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
357,7,1,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang salitang matulungin ay may panlaping:,,,ma-...-in,,-in,,-an,,ka-...-an,,,,A,Panlaping nagsasaad ng kakayahan.,LET Secondary,Filipino,Wika at Gramatika,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
358,8,1,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Alin sa mga sumusunod ang tamang gamit ng gitling?,,,Nagaaral,,Nag-aaral,,Naga-aral,,Nag a-aral,,,,A,Gumamit ng gitling sa pagitan ng magkasalubong na patinig.,LET Secondary,Filipino,Wika at Gramatika,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
359,9,1,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang wika ay masasabing dinamiko sapagkat:,,,Nagbabago ayon sa panahon at gamit.,,Laging pareho ang kahulugan.,,May iisang tuntunin lamang.,,Hindi nagbabago kailanman.,,,,A,Katangian ng wika.,LET Secondary,Filipino,Wika at Gramatika,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
360,10,1,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang wikang pambansa ayon sa 1987 Konstitusyon ay:,,,Tagalog,,Pilipino,,Filipino,,Ingles II. Panitikan,,,,C,Itinakda ng Konstitusyon 1987.,LET Secondary,Filipino,Wika at Gramatika,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
361,11,1,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang pangunahing layunin ng panitikan ay:,,,Magbigay-aliw lamang,,Magturo at magpahayag ng damdamin,,Magpalipas-oras,,Magturo ng kasaysayan,,,,B,Layunin ng panitikan.,LET Secondary,Filipino,Panitikan,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
362,12,1,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Sino ang tinaguriang “Ama ng Panitikang Tagalog”?,,,Jose Rizal,,Francisco Baltazar,,Lope K. Santos,,Jose Corazon de Jesus,,,,C,Ama ng Panitikang Tagalog.,LET Secondary,Filipino,Panitikan,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
363,13,1,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang Florante at Laura ay isang:,,,Korido,,Awit,,Epiko,,Alamat,,,,B,Florante at Laura ay isang awit.,LET Secondary,Filipino,Panitikan,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
364,14,1,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Sino ang may-akda ng Banaag at Sikat?,,,Lope K. Santos,,Amado V. Hernandez,,Jose Garcia Villa,,Liwayway Arceo,,,,A,May-akda ng Banaag at Sikat.,LET Secondary,Filipino,Panitikan,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
365,15,1,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang “Ibong Adarna” ay kabilang sa anong uri ng panitikan?,,,Maikling kwento,,Awit o korido,,Dula,,Sanaysay,,,,B,Ibong Adarna ay tulang pasalaysay.,LET Secondary,Filipino,Panitikan,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
366,16,1,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang uri ng tauhan na hindi nagbabago sa kabuuan ng kwento ay:,,,Lapad,,Bilog,,Kontra-bida,,Karakter,,,,A,Hindi nagbabago ang katauhan.,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
367,17,1,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Alin sa mga sumusunod ang pangunahing sangkap ng dula?,,,Tauhan,,Tula,,Sanaysay,,Kuwento,,,,A,Pangunahing sangkap ng dula.,LET Secondary,Filipino,Panitikan,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
368,18,1,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,“Ang hindi marunong magmahal sa sariling wika ay higit pa sa hayop at malansang isda.” – Ito ay isang halimbawa ng:,,,Bugtong,,Salawikain,,Kasabihan,,Kawikaan,,,,B,Karunungang bayan.,LET Secondary,Filipino,Wika at Gramatika,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
369,19,2,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang “Dalawang Magkaibigan” ni Liwayway Arceo ay isang halimbawa ng:,,,Dula,,Maikling kwento,,Tula,,Nobela,,,,B,“Dalawang Magkaibigan.”,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
370,20,2,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang pangunahing tema ng El Filibusterismo ay:,,,Pag-ibig,,Katarungan at pagbabago,,Pananampalataya,,Katapatan III. Pagsulat at Pananaliksik,,,,B,Tema ng El Filibusterismo.,LET Secondary,Filipino,Panitikan,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
371,21,2,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang pagsulat na naglalayong maglahad ng impormasyon ay tinatawag na:,,,Deskriptibo,,Ekspositori,,Argumentatibo,,Naratibo,,,,B,Naglalahad ng impormasyon.,LET Secondary,Filipino,Pagbasa at Pagsulat,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
372,22,2,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ano ang unang hakbang sa proseso ng pagsulat?,,,Pagsusuri,,Pagpaplano,,Pagsusulat ng burador,,Pag-eedit,,,,B,Unang hakbang sa pagsulat.,LET Secondary,Filipino,Pagbasa at Pagsulat,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
373,23,2,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang layunin ng akademikong pagsulat ay:,,,Magbigay-aliw,,Magpahayag ng damdamin,,Magbigay ng impormasyon o datos,,Manlibang sa mambabasa,,,,C,Layunin ng akademikong pagsulat.,LET Secondary,Filipino,Pagbasa at Pagsulat,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
374,24,2,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang thesis statement ay matatagpuan sa:,,,Simula,,Gitna,,Wakas,,Lahat ng bahagi,,,,A,Kadalasang matatagpuan ang thesis statement.,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
375,25,2,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,"Sa pananaliksik, ang talaan ng mga akdang ginamit ay tinatawag na:",,,Bibliograpiya,,Abstrak,,Talaan,,Pamagat,,,,A,Talaan ng ginamit na sanggunian.,LET Secondary,Filipino,Pananaliksik,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
376,26,2,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ano ang tawag sa pagkuha ng ideya ng iba at ipinapahayag bilang sariling gawa?,,,Plagyarismo,,Paraphrase,,Pagbabalangkas,,Paglalahad,,,,A,Pag-angkin ng ideya ng iba.,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
377,27,2,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang “survey questionnaire” ay kabilang sa anong uri ng instrumento?,,,Dokumentaryo,,Talatanungan,,Eksperimental,,Deskriptibo,,,,B,Instrumentong ginagamit sa survey.,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
378,28,2,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang hypothesis ay isang:,,,Katotohanan,,Palaisipang pahayag na sinusubukan,,Pagtatapos ng pananaliksik,,Layunin ng akda,,,,B,Hypothesis ay sinusubukang pahayag.,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
379,29,2,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,"Sa akademikong pagsulat, ang abstrak ay:",,,Buod ng buong pananaliksik,,Bahagi ng talaarawan,,Talaan ng nilalaman,,Repleksyon,,,,A,Nilalaman ng abstrak.,LET Secondary,Filipino,Pagbasa at Pagsulat,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
380,30,2,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Alin sa mga sumusunod ang hindi bahagi ng pananaliksik?,,,Panimula,,Katawan,,Konklusyon,,Tula IV. Pagtuturo ng Filipino,,,,D,Hindi bahagi ng pananaliksik.,LET Secondary,Filipino,Pananaliksik,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
381,31,2,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang pangunahing layunin ng pagtuturo ng Filipino sa sekondarya ay:,,,Pagkilala sa wika,,Pag-unlad ng komunikatibong kakayahan,,Pag-aaral ng panitikan lamang,,Pagsasaulo ng tuntunin,,,,B,Pangunahing layunin.,LET Secondary,Filipino,Pagtuturo ng Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
382,32,2,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang mga kagamitan sa pagtuturo ay dapat:,,,Maliwanag at angkop sa layunin,,Mamahalin,,Makulay lamang,,Mula sa libro lamang,,,,A,Katangian ng kagamitang panturo.,LET Secondary,Filipino,Pagtuturo ng Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
383,33,2,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang pagtataya sa pagkatuto ay dapat:,,,Patuloy at iba-iba,,Tuwing katapusan ng semestre,,Isang beses lang,,Batay lamang sa pagsusulit,,,,A,Katangian ng ebalwasyon.,LET Secondary,Filipino,Pagtuturo ng Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
384,34,2,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang Communicative Language Teaching ay nakatuon sa:,,,Pagtuturo ng gramatika,,Pagpapayaman ng bokabularyo,,Aktwal na paggamit ng wika,,Pagbasa lamang,,,,C,CLT approach.,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
385,35,2,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,"Sa pagtuturo ng panitikan, ang guro ay dapat:",,,Magpa-memorize ng awtor,,Iugnay ang akda sa karanasan ng mag- aaral,,Magpabasa lamang,,Magbigay ng exam agad,,,,B,Para maging makabuluhan.,LET Secondary,Filipino,Pagtuturo ng Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
386,36,2,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,"Ano ang tawag sa prosesong “prewriting, drafting, revising, editing, publishing”?",,,Writing process,,Pagwawasto,,Peer evaluation,,Final output,,,,A,Yugto ng pagsulat.,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
387,37,3,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,"Sa pagtuturo ng talumpati, pinakamainam na gamitin ang:",,,Oral recitation,,Dramatization,,Speech delivery,,Debate,,,,C,Pagsasanay sa pagsasalita.,LET Secondary,Filipino,Pagtuturo ng Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
388,38,3,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang rubric ay ginagamit sa:,,,Pagbasa,,Pagtataya ng gawa,,Pagdaraos ng klase,,Pagpaplano,,,,B,Ginagamit sa performance tasks.,LET Secondary,Filipino,Pagtuturo ng Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
389,39,3,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang performance-based assessment ay nakatuon sa:,,,Produkto at proseso ng pagkatuto,,Pagsasaulo ng tula,,Pagtuturo ng gramatika,,Pagsagot ng test paper,,,,A,Pinagtutuunan sa performance-based.,LET Secondary,Filipino,Pagtuturo ng Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
390,40,3,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang pinakamataas na antas ng kognitibong kasanayan sa Bloom’s Taxonomy ay:,,,Pag-unawa,,Aplikasyon,,Pagsusuri,,"Paglikha V. Kultura, Bilingguwalismo, at Pananaw",,,,D,Pinakamataas na antas ni Bloom.,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
391,41,3,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang bilingguwalismo ay tumutukoy sa:,,,Paggamit ng dalawang wika,,Paggamit ng iisang wika,,Pag-aaral ng dayalekto,,Pagwawasto ng gramatika,,,,A,Kahulugan ng bilingguwalismo.,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
392,42,3,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang code-switching ay karaniwang ginagamit sa:,,,Akademikong pagsulat,,Di-pormal na usapan,,Pormal na diskurso,,Pagsasalin,,,,B,Karaniwang gamit ng code-switching.,LET Secondary,Filipino,Wika at Gramatika,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
393,43,3,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang Mother Tongue-Based Education ay nakatuon sa:,,,Wikang banyaga,,Unang wika ng bata,,Wikang pambansa,,Ingles,,,,B,Batayan ng MTB-MLE.,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
394,44,3,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang antas ng wika na ginagamit sa paaralan at opisyal na komunikasyon ay:,,,Kolokyal,,Pambansa,,Lalawiganin,,Balbal,,,,B,Ginagamit sa paaralan at opisina.,LET Secondary,Filipino,Wika at Gramatika,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
395,45,3,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang konotatibong kahulugan ay:,,,Denotatibo,,Literal,,Pahiwatig o damdamin,,Siyentipiko,,,,C,Kahulugan ng konotatibo.,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
396,46,3,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,“Kasingganda ng buwan” ay halimbawa ng:,,,Simili,,Metapora,,Personipikasyon,,Pag-uulit,,,,A,May “kasing” o “parang.”,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
397,47,3,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,“Tumatawa ang mga bituin” ay halimbawa ng:,,,Metapora,,Personipikasyon,,Simili,,Pagtutulad,,,,B,Pagbibigay-buhay sa bagay.,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
398,48,3,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang paggamit ng “po” at “opo” ay nagpapakita ng:,,,Kagandahang-asal,,Karunungan,,Kasanayan,,Katapangan,,,,A,Paggalang sa nakatatanda.,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
399,49,3,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang salitang “astig” ay kabilang sa anong antas ng wika?,,,Kolokyal,,Balbal,,Pambansa,,Pampanitikan,,,,B,Salitang kalye.,LET Secondary,Filipino,Wika at Gramatika,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
400,50,3,BSED Filipino Part5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part5.pdf,Ang “Alingawngaw” ay halimbawa ng:,,,Onomatopeya,,Simbolismo,,Pag-uulit,,Tayutay,,,,A,Tunog na ginagaya ng salita.,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
401,1,1,BSED Filipino Part6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part6.pdf,Ang “social realism” sa panitikan ay tumutukoy sa:,,,Pagsalamin ng lipunan at reyalidad,,Pagbibigay ng pantasya,,Pagpapahayag ng emosyon lamang,,Paglalahad ng alamat,,,,A,Katangian ng social realism.,LET Secondary,Filipino,Panitikan,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
402,2,1,BSED Filipino Part6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part6.pdf,Sino ang tinaguriang “Ama ng Balagtasan”?,,,Jose Corazon de Jesus,,Francisco Balagtas,,Lope K. Santos,,Severino Reyes,,,,A,Ama ng Balagtasan.,LET Secondary,Filipino,Panitikan,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
403,3,1,BSED Filipino Part6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part6.pdf,Ang pangunahing tema ng mga akda ni Amado V. Hernandez ay:,,,Pag-ibig,,Lipunan at paggawa,,Pamilya,,Kabataan,,,,B,Tema ng mga akda ni Hernandez.,LET Secondary,Filipino,Panitikan,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
404,4,1,BSED Filipino Part6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part6.pdf,Ang Mga Ibong Mandaragit ay tumatalakay sa:,,,Kahirapan at kolonyalismo,,Kabataan at edukasyon,,Pag-ibig at kabiguan,,Buhay-baryo,,,,A,Tema ng Mga Ibong Mandaragit.,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
405,5,1,BSED Filipino Part6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part6.pdf,Alin sa mga sumusunod ang katangian ng panitikang post-kolonyal?,,,Pagsusuri sa kolonyal na impluwensiya,,Pagpapalaganap ng relihiyon,,Pagsamba sa banyaga,,Pagtakas sa realidad,,,,A,Diwa ng post-kolonyalismo.,LET Secondary,Filipino,Panitikan,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
406,6,1,BSED Filipino Part6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part6.pdf,Ang Makapaghihintay ang Amerika ni Kerima Polotan ay isang halimbawa ng:,,,Nobela,,Sanaysay,,Dula,,Tula,,,,B,Uri ng akda ni Kerima Polotan.,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
407,7,1,BSED Filipino Part6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part6.pdf,Ang pangunahing layunin ng tula ni Jose Corazon de Jesus ay:,,,Pagpapahayag ng damdamin sa lipunan,,Pagbibigay-aliw,,Pagpapaliwanag ng agham,,Pagpapahayag ng galit,,,,A,Tema ni De Jesus.,LET Secondary,Filipino,Panitikan,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
408,8,1,BSED Filipino Part6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part6.pdf,“Kay hirap magparaya sa pag-ibig na di sa’yo” ay halimbawa ng:,,,Tula ng pag-ibig,,Tula ng kalikasan,,Tula ng paggawa,,Tula ng pagdurusa,,,,A,Damdamin ng pagdurusa.,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
409,9,1,BSED Filipino Part6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part6.pdf,Ang dulang “New Yorker sa Tondo” ni Marcelino Agana ay tumatalakay sa:,,,Pagkakaiba ng kulturang banyaga at Pilipino,,Kabataan at barkadahan,,Tradisyunal na panliligaw,,Politikal na tema,,,,A,Tema ng dula.,LET Secondary,Filipino,Panitikan,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
