No.,Original No.,Page,Source PDF,Source Path,Question,Passage Reference,Question Image Reference,Choice A,Choice A Image Reference,Choice B,Choice B Image Reference,Choice C,Choice C Image Reference,Choice D,Choice D Image Reference,Choice E,Choice E Image Reference,Correct Answer,Explanation,LET Exam Type,Subject Area,Topic,Difficulty,Has Image,Duplicate Of,Confidence,Status,Notes
271,86,8,4.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/4.pdf,Some resources of the firm acquired their asset through obligation. What does this refer to?,,,Expenses,,Assets,,Liability,,capital,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
272,87,8,4.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/4.pdf,"After a month, Mr. Patac was able to get all coins he earned form his coffee vending machine worth P 11, 755.00 and paid his water bill P 750.00 and electricity P 1,300.00.",,,"P 9,705.00",,"P 10, 455.00",,"P 11, 755.00",,"P. 11, 005.00",,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
273,88,9,4.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/4.pdf,How much is the net sales of Mr. Patac after a month of his business?,,,"P. 11, 005.00",,"P 10, 455.00",,"P 9,705.00",,"P 11, 755.00",,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
274,89,9,4.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/4.pdf,"Mr. Patac bought motorcycle worth P 72,000.00 to monitor his expanding coffee vending machine business. After five (5) years, the said motorcycle will become P 15,000.00 value. How much is he going to set aside per month for depreciation?",,,"P 57,000.00",,"P 11,400.00",,P 950.00,,P 850.00,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
275,90,9,4.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/4.pdf,"Giving 10% depreciation for the 5 additional units of coffee Vending machine that is worth P 35,000.00 each. How much is the depreciation cost of each machine?",,,"P 17,000.00",,"P 3,500.00",,"P 4,250.00",,"P 1,750.00",,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
276,91,9,4.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/4.pdf,"What is the term that describes the total of cash, plus purchase, plus the customers obligation to the business?",,,Assets,,Inventory,,Profit,,liability,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
277,92,9,4.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/4.pdf,Which term refers to gross increase in owner’s equity arising from increase in assets received in exchange for the delivery of goods or services to customers?,,,Assets,,liability,,income,,expenses,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
278,93,9,4.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/4.pdf,Which term refers to decreases in owner’s equity that increases because goods or service are delivered to customers?,,,Profit,,Expenses,,Earnings,,Revenue,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
279,94,9,4.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/4.pdf,Which is considered to be the best way to assess entrepreneurial project or business ventures?,,,environmental analysis,,SWOT analysis,,competition analysis,,PEST analysis,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
280,95,9,4.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/4.pdf,An analysis that provides the details for opportunities and threats of a business to make batter decision regarding marketing plan is termed ______ .,,,environmental analysis,,SWOT analysis,,competition analysis,,PEST analysis,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
281,96,9,4.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/4.pdf,The acronym SWOT stands for _____ .,,,Strengths-Weaknesses-Option-Threats,,Strengths-Weaknesses-Opportunity- Testing,,Strengths-Weaknesses- Operations- Tactics,,Strengths-Weakness-Opportunities- Threats,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
282,97,10,4.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/4.pdf,Which question is asked at the first stage in the marketing planning process of an enterprise?,,,Where are we now?,,Where are we heading?,,Are we on course?,,Where would we like to be?,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
283,98,10,4.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/4.pdf,Which of these stages is the final stage in the marketing planning process flow chart?,,,Control,,Marketing planning,,Setting marketing objectives,,Setting the product price,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
284,99,10,4.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/4.pdf,An entrepreneur might select a target market probably because the target market _____ .,,,is attractive to the business and matches its supply capabilities,,is large and well-served with existing products,,is fully understood by the entrepreneur,,has a proven track record for buying product,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
285,100,10,4.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/4.pdf,A carefully thought structured formal commercial report that is extraordinarily well documented and clearly written to safe any wastage of further investments project is called ______ .,,,portfolio,,business plan,,resume,,feasibility,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
286,1,1,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,Fifty millimeters length of a piece of lumber is how many decimeters?,,,5,,0.05,,0.005,,0.5,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
287,2,1,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,How tall is a ten – meter building in inches?,,,3.937,,39.37,,393.7,,"3,937",,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
288,3,1,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,A carpenter wants to measure long distances. Which tool is appropriate?,,,Ruler,,level,,Plum bob,,pull push rule,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
289,4,1,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,A carpenter wants to mark very rough objects. Which tool is appropriate?,,,Chalk line,,extension rule,,level,,border line,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
290,5,1,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,A carpenter wants to obtain vertical line. Which tool is appropriate?,,,Ruler,,level,,Plum bob,,pull push rule,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
291,6,1,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,A carpenter wants to cut lumber across the grain. Which tool is appropriate?,,,crosscut saw,,Rip cut saw,,back saw,,hack saw,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
292,7,1,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,A carpenter wants to fasten and remove nails. Which tool is appropriate?,,,hammer,,Ball-pen hammer,,Claw hammer,,sledge hammer,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
293,8,1,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,A carpenter wants to smoothen wood surface. Which tool is appropriate?,,,File,,sand paper,,back saw,,Plane,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
294,9,1,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,A mason wants to create a smooth finish of concrete after floating. Which tool is appropriate?,,,brick hammer,,concrete trowel,,plane,,float,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
295,10,1,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,"A mason wants to set or cut brick, block or stone. Which tool is appropriate?",,,claw hammer,,Crandall,,Mason’s hammer,,star drill,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
296,11,1,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,A mason wants to repair mortar joints. Which tool is appropriate?,,,pointing trowel,,Crandall,,Cold chisel,,Concrete towel,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
297,12,1,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,A mason wants to mix and move mortar in brick laying. Which tool is appropriate?,,,pointing trowel,,Crandall,,Cold chisel,,brick towel,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
298,13,1,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,A mason wants to mix concrete. Which tool is appropriate?,,,Shovel,,buttering,,Trowel,,Float,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
299,14,2,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,A mason lays bricks. Which tool holds the mortar?,,,shovel,,hawk,,trowel,,float,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
300,15,2,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,Which is flat with handle at the back usually made of wood?,,,Shovel,,buttering,,Trowel,,Float,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
301,16,2,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,Which tool is used in shaping and forming concrete edges?,,,Shovel,,buttering,,edger,,float,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
302,17,2,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,A mason wants to mix concrete for column and slab. Which mixture is appropriate?,,,1 : 2 : 4,,1 : 1 ½ : 3,,1 : 2 ½ : 5,,1 : 3 : 6,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
303,18,2,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,A mason wants to mix class B mixture. Which mixture is correct?,,,1 : 2 : 4,,1 : 1 ½ : 3,,1 : 2 ½ : 5,,1 : 3 : 6,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
304,19,2,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,A mason wants to mix concrete for a slab in the ground. Which mixture is appropriate?,,,1 : 2 : 4,,1 : 1 ½ : 3,,1 : 2 ½ : 5,,1 : 3 : 6,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
305,20,2,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,A mason wants to mix concrete for hollow block filler. Which mixture is appropriate?,,,1 : 2 : 4,,1 : 1 ½ : 3,,1 : 2 ½ : 5,,1 : 3 : 6,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
306,21,2,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,A plumber wants lighten and loosen pipe. Which tool is appropriate?,,,pipe cutter,,flux,,pipe wrench,,butane torch,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
307,22,2,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,A plumber wants to cut metal pipe. Which tool is appropriate?,,,hacksaw,,back saw,,handsaw,,dry wall knife,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,47,0.96,Duplicate,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
308,23,2,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,Metal with semi rigid auger whose end is usually fitted with a hook or corkscrew is called ___________ .,,,plumber,,plunger,,valve,,bushing,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
309,24,2,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,If your toilet has trouble you use rubber funnel-shape instrument attached to the end of the handle for unblocking. What is this tool?,,,plumber’s snake,,vavle,,Plunger,,bushing,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,49,0.96,Duplicate,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
310,25,2,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,Which plumbing tool is used for gripping large pipes and irregular objects?,,,Monkey wrench,,Chain wrench,,Yoke vise,,Pipe wrench,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,50,0.96,Duplicate,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
311,26,3,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,A plumber wants to create thread outside pipe by hand. Which tool is appropriate?,,,pipe cutter,,pipe threader,,Yoke vise,,Pipe wrech,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,51,0.96,Duplicate,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
312,27,3,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,A plumber wants to cut pipes. Which holding tool is needed?,,,pipe cutter,,pipe threader,,Yoke vise,,Pipe wrech,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,52,0.96,Duplicate,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
313,28,3,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,", A plumber wants to hold pipe by hand. What tool is needed?",,,pipe cutter,,pipe threader,,Yoke vise,,Pipe wrech,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,53,0.96,Duplicate,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
314,29,3,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,The following are good plumbing practices EXCEPT _________________ .,,,rainwater harvesting,,water conservation,,gray water recycling,,excessive water consumption,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
315,30,3,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,Water contaminants are being forced back into the water piping system. Which term referred to?,,,Water flow,,Back flow,,pressure,,Harvesting,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
316,31,3,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,The following are examples of plumbing fixtures EXCEPT ____________ .,,,water closet,,drainage,,shower,,urinals,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
317,32,3,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,Which statements is NOT true about plumbing standard based on Republic Act 1378 which is known as “Plumbing law”?,,,Each fixture directly connected to the drainage system shall be equipped with water-sealed trap.,,Plumbing shall b design and adjusted to use the maximum quantity of water consistent with proper performers and cleaning.,,Water closet must be located in a room which is properly lighted and ventilated,,No substance which will clog the pipes produce explosive mixtures destroy the pipes or their joints or interfere unduly with the sewage disposal process shall be allowed to enter the building drainage system,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
318,33,3,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,"A compartment that receives solid or liquid waste, located below the normal grade of the gravity system is called ____________.",,,septic,,SUMP,,trap,,interpreter,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
319,34,3,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,Which is true toxic substance?,,,hazardous to human health,,a fixture drain for a laboratory,,Not hazardous to human health,,Bedpan washer and sterilize drain.,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,59,0.96,Duplicate,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
320,35,3,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,"Water that is safe for drinking, cooking and personal use is ________.",,,potable,,purified,,clean,,healthy,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,Home Economics,3,No,60,0.96,Duplicate,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
321,36,3,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,Which among best describes a toilet bowl?,,,a room or booth containing a toilet,,The Box type compartment holding water for flushing the toilet,,An opening in the wall or ceiling near the fixture that allows access for servicing the plumbing system,,"the device that provides a supply of water and/or its disposal, e.g. sinks tubs, toilets",,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
322,37,4,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,Plumbing ventilation means to ________________________.,,,carry sewer gas out and relieve pressure of the drainage sytem,,discourage corrosion in drainage piping,,maintaining the trap seals,,give pressure different in the public sewer,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
323,38,4,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,Rainwater from the roof down to the ground passes through what pipe?,,,Down spout,,Conductors,,Gutter,,Vent,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,63,0.96,Duplicate,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
324,39,4,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,A pipe that convey only liquid wasted is called ____________.,,,vent pipe,,soil pipe,,main pipe,,waste pipe,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
325,40,4,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,"If you install water supply inside building, what is the diameter of pipes needed?",,,4 inches,,1 inch,,0.75 inch,,0.5 inch Customer A is complaining and getting pushy about the pedicure service she received.,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
326,41,4,5.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/5.pdf,If you were the pedicurist what would you do?,,,Tell your costumer to look another pedicurist.,,Refrain from becoming emotional and continue working without being bothered by the complained.,,"Remain cool and calm, pleasant and professional.",,"Ask for an apology, maintain professionalism and ask what she wants.",,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
