No.,Original No.,Page,Source PDF,Source Path,Question,Passage Reference,Question Image Reference,Choice A,Choice A Image Reference,Choice B,Choice B Image Reference,Choice C,Choice C Image Reference,Choice D,Choice D Image Reference,Choice E,Choice E Image Reference,Correct Answer,Explanation,LET Exam Type,Subject Area,Topic,Difficulty,Has Image,Duplicate Of,Confidence,Status,Notes
210,20,3,BSED General Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P2.pdf,"Between a dry, pen size cell and a big torch, of which cell is the voltage more?",,,Both are the same,,The torch cell is more,,The pen size cell is more,,None of the above,,,,A,Answer key: A,LET Secondary,General Science,Electricity and Magnetism,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
211,21,3,BSED General Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P2.pdf,A cassette tape and a CD are both used for sound recording. On what principle do they work?,,,Both work on the same principle,,The cassette works on soft laser and the CD on magnetic field,,The cassette works on magnetic field and the CD on soft laser,,The cassette works on soft magnetic field and the CD on strong magnetic field,,,,A,Answer key: A,LET Secondary,General Science,Waves and Optics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
212,22,4,BSED General Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P2.pdf,Capillary action is due to?,,,air pressure,,surface tension,,due to both air pressure and surface tension,,the movement of air,,,,B,Answer key: B,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
213,23,4,BSED General Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P2.pdf,Decimals can also be represented as?,,,integers,,fractions,,natural numbers,,odd numbers,,,,B,Answer key: B,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
214,24,4,BSED General Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P2.pdf,Vaccination helps in controlling diseases as it?,,,kills the germs which cause disease,,develops resistance to attack,,prevents contact with germs,,activates germs causing the disease,,,,B,Answer key: B,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
215,25,4,BSED General Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P2.pdf,The sun’s energy is produced as a result of?,,,explosion,,fission,,thermonuclear fusion,,combustion,,,,B,Answer key: B,LET Secondary,General Science,Earth and Space Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
216,26,4,BSED General Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P2.pdf,The human body adopts to living at high altitudes by producing?,,,more white blood cells,,more red blood cells,,fewer white blood cells,,fewer red blood cells,,,,B,Answer key: B,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
217,27,4,BSED General Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P2.pdf,The injection of large quantities of distilled water into a person’s veins would cause many of the red blood cells to?,,,shrink,,form new cells,,swell and burst,,carry more oxygen,,,,C,Answer key: C,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
218,28,4,BSED General Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P2.pdf,The dissolved carbon dioxide in rainwater makes it acidic. What happens to the pH of rain water when it falls upon a limestone rock?,,,pH rises from 7 to 10,,pH falls from 5 to 3,,pH rises from 5 to 8,,pH remains at 7,,,,B,Answer key: B,LET Secondary,General Science,Chemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
219,29,5,BSED General Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P2.pdf,Which of the following is likely to consist of one element?,,,A silver spoon,,A bronze statue,,A brass plate,,A steel tumbler,,,,A,Answer key: A,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
220,30,5,BSED General Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P2.pdf,"When water is added to baking powder, the resultant solution formed would be?",,,alkaline,,acidic,,neutral,,acidic as well as alkaline,,,,A,Answer key: A,LET Secondary,General Science,Chemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
221,31,5,BSED General Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P2.pdf,A solution conducting electric current confirms that the solution?,,,has a variable boiling point,,is a good oxidising agent,,is a good reducing agent,,contains ions,,,,D,Answer key: D,LET Secondary,General Science,Chemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
222,32,5,BSED General Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P2.pdf,if a magnet is divided into two pieces?,,,the magnet will loose its magnetic power,,both the pieces will become independent magnets,,one piece will behave like a North pole and the other like. a South pole,,the magnetic power of the magnet will increase,,,,B,Answer key: B,LET Secondary,General Science,Electricity and Magnetism,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
223,33,5,BSED General Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P2.pdf,The fuel used in nuclear reactors is?,,,hydrogen,,liquid nitrogen,,uranium,,carbon isotope,,,,C,Answer key: C,LET Secondary,General Science,Atomic and Nuclear Physics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
224,34,5,BSED General Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P2.pdf,Our blood is?,,,neutral in nature,,slightly alkaline in nature,,highly alkaline in nature,,slightly acidic in nature,,,,B,Answer key: B,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
225,35,5,BSED General Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P2.pdf,Paper is recyclable because?,,,paper is coarse,,paper is fine,,paper burns on healing,,None of the above,,,,D,Answer key: D,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
226,36,6,BSED General Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P2.pdf,"In fog, we are not able to see objects at a distance, although fog contains fine drops of water suspended in air and water is transparent. This is because",,,the light rays suffer total internal reflection,,most of the light is absorbed by the fog,,most of the light is scattered,,fog affects our vision adversely,,,,C,Answer key: C,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
227,37,6,BSED General Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P2.pdf,Which of the following statements regarding the consequences of the movement of the earth is not correct?,,,The rotation of the earth causes variation in the duration of day and night,,The revolution of the earth around the sun is the cause of the change of seasons,,The rotation of the earth is the cause of day and night,,The rotation of the earth affects the movement of wind and ocean currents,,,,A,Answer key: A,LET Secondary,General Science,Earth and Space Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
228,38,6,BSED General Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P2.pdf,"If a ship has to travel the shortest route, it must follow?",,,Latitudes,,Streams,,Along a great circle,,Longitudes,,,,C,Answer key: C,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
229,39,6,BSED General Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P2.pdf,The auto shut off in electric equipment works on the principle of the,,,thermal effect,,optical effect,,diode,,Both,,,,D,Answer key: D,LET Secondary,General Science,Electricity and Magnetism,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
230,40,6,BSED General Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P2.pdf,For which of the following can ‘mode’ be used?,,,The size of clothes,,The size of shoes,,Most frequently seen cable channels,,All of the above,,,,D,Answer key: D,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
231,1,1,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,"If you swim one km, how many miles do you swim?",,,0.5,,0.62,,0.84,,1.6,,,,B,Answer key: B,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
232,2,1,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,Kilowatt is a unit to measure,,,work,,electricity,,power,,current,,,,C,Answer key: C,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
233,3,1,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,Very small time intervals are accurately measured by the,,,Pulsars,,Quartz clocks,,Atomic clocks,,White dwarfs,,,,C,Answer key: C,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
234,4,1,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,Decibel is the unit used for,,,speed of light,,intensity of heat,,intensity of sound,,radio wave frequency,,,,C,Answer key: C,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
235,5,1,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,Which of the following is correct regarding the barometer commonly used in homes to see weather indication? 1. It is called Furlin’s barometer and uses mercury. 2. It is called Furlin’s barometer and uses alcohol. 3. It is called aneroid barometer and uses mercury.,,,1,,2,,3,,None,,,,D,Answer key: D,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
236,6,1,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,"In the manufacture of safety matches, which of the following materials are used to coat the two sides of match boxes? 1. Yellow phosphorus 2. Glue 3, Glass powder 4. Red phosphorus",,,"l, 2 and 3",,"l,3 and 4",,"l,2 and 4",,"2,3and4",,,,C,Answer key: C,LET Secondary,General Science,Chemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
237,7,2,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,Glass is made of the mixture of ?,,,quartz and mica,,sand and salt,,sand and silicates,,None of these,,,,C,Answer key: C,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
238,8,2,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,Epoxy resins are used as,,,moth repellants,,insecticides,,detergents,,adhesives,,,,D,Answer key: D,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
239,9,2,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,What is condensation?,,,Change of gas into solid,,Change of solid into liquid,,Change of vapour into liquid,,Change of heat energy into cooling energy,,,,C,Answer key: C,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
240,10,2,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,Which of the following are true regarding a catalyst? 1. It is a substance which increases the rate of reaction. 2. It is a substance which reduces the activation energy. 3. It is a substance which increases the activation energy. 4. It is a substance which is consumed in the reaction.,,,l and 2,,2 and 3,,3 and 4,,l and 4,,,,A,Answer key: A,LET Secondary,General Science,Chemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
241,11,2,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,Which of the following is a physical change?,,,Oxidation,,Reduction,,Sublimation,,Decomposition,,,,C,Answer key: C,LET Secondary,General Science,Chemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
242,12,2,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,A substance which changes readily into vapour without heating is called ?,,,efflorescent,,synthetic,,volatile,,effervescent,,,,C,Answer key: C,LET Secondary,General Science,Thermodynamics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
243,13,3,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,Catalytic properties of a substance may be best defined as a phenomenon of ?,,,Absorption,,Chemisorption,,Adsorption,,None of these,,,,C,Answer key: C,LET Secondary,General Science,Chemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
244,14,3,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,In which of the following processes light energy is converted into chemical energy?,,,Respiration,,Fermentation,,Photosynthesis,,Photorespiration,,,,C,Answer key: C,LET Secondary,General Science,Chemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
245,15,3,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,Photosynthesis is?,,,an exothermic process,,an endothermic process,,a neutral process,,a thermostatic process,,,,B,Answer key: B,LET Secondary,General Science,Chemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
246,16,3,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,Combustion is the process in which ?,,,heat is produced.,,light is produced.,,heat and light are produced.,,None of these,,,,C,Answer key: C,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
247,17,3,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,The chemical used as a ‘fixer’ in photography is,,,borax,,sodium thiosulphate,,sodium sulphate,,ammonium persulphate,,,,B,Answer key: B,LET Secondary,General Science,Chemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
248,18,3,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,The rate of chemical reaction does not depend upon ?,,,Concentration,,Catalyst,,Temperature,,Pressure,,,,D,Answer key: D,LET Secondary,General Science,Chemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
249,19,3,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,Which of the following is a chemical change?,,,Magnetisation of iron,,Melting of ice,,Burning of sulphur,,Melting of wax,,,,C,Answer key: C,LET Secondary,General Science,Chemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
250,20,3,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,Which of the following substances undergoes chemical change on heating?,,,Sodium chloride,,Silica,,Lead nitrate,,Platinum wire,,,,C,Answer key: C,LET Secondary,General Science,Chemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
251,21,4,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,Water is neither acidic nor alkaline because,,,it cannot accept or donate protons.,,it boils at a high temperature.,,it can dissociate into equal number of hydrogen ions.,,it cannot donate or accept electrons.,,,,C,Answer key: C,LET Secondary,General Science,Chemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
252,22,4,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,Chemical change does not take place in case of?,,,souring of milk into curd,,rusting of iron in atmosphere,,burning of magnesium ribbon in air,,emitting of light by a red hot platinum wire,,,,D,Answer key: D,LET Secondary,General Science,Chemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
253,23,4,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,Vulcanization is a ?,,,science of studying volcanoes,,method to degrade polymers,,process connected with the making of voltaic cells,,process of hardening of robber by heating it with sulphur,,,,D,Answer key: D,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
254,24,4,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,Which of the following causes the rusting of iron? 1. Oxidation 2. Reduction 3. Chemical reaction with oxygen 4. Chemical reaction with CO,,,l and 2,,2 and 3,,3 and 4,,l and 3,,,,C,Answer key: C,LET Secondary,General Science,Chemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
255,25,4,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,Which of the following statements is/are true? 1. The process of oxidation leads to a gain of electrons. 2. The process of oxidation leads to a Toss of electrons. 3. The process of reduction leads to a gain of electrons. 4. The process of reduction leads to a loss of electrons.,,,l only,,l and 4,,2 and 3,,4 only,,,,C,Answer key: C,LET Secondary,General Science,Atomic and Nuclear Physics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
256,26,4,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,Light year is a unit of measurement of,,,speed of light,,stellar distances,,speed of rockets,,speed of aero planes,,,,B,Answer key: B,LET Secondary,General Science,Waves and Optics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
257,27,5,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,One micron is equal to,,,1/10th of nm,,1/100th of nm,,1/1000th of nm,,1/10000th of nm,,,,C,Answer key: C,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
258,28,5,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,Hydrometer is an instrument,,,for measuring sound under water,,to detect the presence of hydrogen in the atmosphere,,for measuring the specific gravity of liquids,,to detect the changes in atmospheric humidity,,,,C,Answer key: C,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
259,29,5,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,‘Bar’ is the unit of ?,,,heat,,temperature,,current,,atmospheric pressure,,,,D,Answer key: D,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
260,30,5,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,A chronometer measures,,,sound waves,,time,,water waves,,colour contrast,,,,B,Answer key: B,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
261,31,5,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,One fathom is equal to?,,,6 meters,,6 feet,,60 feet,,100 cms,,,,B,Answer key: B,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
262,32,5,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,What is the unit for. measuring the pitch or frequency of sound?,,,Coulomb,,Hum,,Cycles,,Hertz,,,,D,Answer key: D,LET Secondary,General Science,Waves and Optics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
263,33,5,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,Electric current is measured by,,,anemometer,,voltmeter,,ammeter,,commutator,,,,C,Answer key: C,LET Secondary,General Science,Electricity and Magnetism,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
264,34,5,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,Fathom is the unit of ?,,,sound,,depth,,distance,,frequency,,,,B,Answer key: B,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
265,35,6,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,Kilohertz is a unit which measures,,,electric resistance,,power used by a current of one ampere,,electromagnetic radio wave frequencies,,None of these,,,,C,Answer key: C,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
266,36,6,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,The type of glass used in making lenses and prisms is?,,,soft glass,,pyrex glass,,jena glass,,flint glass,,,,D,Answer key: D,LET Secondary,General Science,Waves and Optics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
267,37,6,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,Wood is the main raw material for the manufacture of ?,,,paint,,paper,,ink,,gun powder,,,,B,Answer key: B,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
268,38,6,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,How does common salt help in separating soap from the solution after saponification?,,,By decreasing solubility of soap,,By increasing solubility of soap,,By decreasing density of soap,,By increasing density of soap,,,,A,Answer key: A,LET Secondary,General Science,Chemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
269,39,6,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,Which of the following is commonly called a ‘polyamide’?,,,Rayon,,orlon,,Terylene,,Nylon,,,,D,Answer key: D,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
270,40,6,BSED General Science P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P3.pdf,The major ingredient of leather is ?,,,carbohydrate,,collagen,,polymer,,nucleic acid,,,,B,Answer key: B,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
271,1,1,BSED General Science P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P4.pdf,Why do migratory birds go back to their earlier habitat in spring? Because of,,,weather becoming too hot in the regions,,scarcity of food in the regions to which they have migrated,,breeding instinct with change in climate and they breed only in their original habitat,,hunting season commencing in spring,,,,C,,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from inline answer letter in source PDF.
