No.,Original No.,Page,Source PDF,Source Path,Question,Passage Reference,Question Image Reference,Choice A,Choice A Image Reference,Choice B,Choice B Image Reference,Choice C,Choice C Image Reference,Choice D,Choice D Image Reference,Choice E,Choice E Image Reference,Correct Answer,Explanation,LET Exam Type,Subject Area,Topic,Difficulty,Has Image,Duplicate Of,Confidence,Status,Notes
233,33,3,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,"In word processing, “justify” means:",,,Align text to both margins,,Align text left only,,Align text right only,,Center text,,,,A,Align text to both margins – Justify function.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
234,34,3,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,The process of preserving food in sugar syrup is:,,,Pickling,,Candying,,Smoking,,Curing,,,,B,Candying – Preserving in sugar syrup.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
235,35,4,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,An example of a business that offers intangible goods:,,,Bakery,,Salon,,Grocery,,Hardware store,,,,B,Salon – Service business.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
236,36,4,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,The government agency responsible for skills training in the Philippines:,,,DTI,,DOLE,,TESDA,,DepEd,,,,C,TESDA – Skills training agency.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
237,37,4,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,The part of a sewing machine that moves fabric forward while stitching is:,,,Feed dog,,Needle,,Bobbin,,Presser foot,,,,A,Feed dog – Moves fabric.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
238,38,4,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,"In entrepreneurship, ROI means:",,,Rate of Investment,,Return on Investment,,Revenue of Income,,Range of Interest,,,,B,Return on Investment – ROI meaning.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
239,39,4,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,The software used to calculate and analyze numerical data:,,,PowerPoint,,Excel,,Word,,Paint,,,,B,Excel – Spreadsheet software.,LET Secondary,Technology and Livelihood Education,ICT and Digital Literacy,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
240,40,4,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,The part of the plant that produces food through photosynthesis:,,,Root,,Stem,,Leaf,,Flower,,,,C,Leaf – Photosynthesis site.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
241,41,4,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,The process of multiplying plants using stems or leaves is:,,,Propagation,,Cultivation,,Germination,,Fertilization,,,,A,Propagation – Multiplying plants.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
242,42,4,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,A food preservation method using salt to draw out moisture:,,,Curing,,Freezing,,Fermenting,,Boiling,,,,A,Curing – Salt preservation.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
243,43,4,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,A proper ICT ethics practice is:,,,Copying others’ work,,Plagiarizing data,,Respecting digital property,,Hacking for fun,,,,C,Respecting digital property – ICT ethics.,LET Secondary,Technology and Livelihood Education,ICT and Digital Literacy,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
244,44,4,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,A common small-scale agribusiness in the Philippines is:,,,Poultry raising,,Mining,,Construction,,Banking,,,,A,Poultry raising – Common agribusiness.,LET Secondary,Technology and Livelihood Education,Industrial Arts and Drafting,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
245,45,4,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,The entrepreneurial function that involves choosing the best product to sell:,,,Planning,,Decision-making,,Organizing,,Controlling,,,,B,Decision-making – Choosing product.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
246,46,4,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,The best source of Vitamin C is:,,,Rice,,Meat,,Citrus fruits,,Milk,,,,C,Citrus fruits – Source of Vitamin C.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
247,47,5,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,The process of cleaning dishes using hot water and detergent is called:,,,Sanitizing,,Disinfecting,,Degreasing,,Deodorizing,,,,A,Sanitizing – Kills germs.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
248,48,5,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,An example of fixed capital in business is:,,,Cash,,Building,,Inventory,,Supplies,,,,B,Building – Fixed capital.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
249,49,5,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,The use of computer technology to sell products online is called:,,,Online marketing,,Digital finance,,E-commerce,,Cyber trade,,,,C,E-commerce – Online selling.,LET Secondary,Technology and Livelihood Education,ICT and Digital Literacy,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
250,50,5,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,The technique of mixing solid fats into flour to make pastry is:,,,Blending,,Kneading,,Cutting-in,,Folding,,,,C,Cutting-in – Pastry technique.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
251,1,1,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The process of shaping metal using hammer and anvil is called:,,,Forging,,Casting,,Welding,,Drilling,,,,A,Forging. Shaping metal by hammering.,LET Secondary,Technology and Livelihood Education,Welding and Metalwork,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
252,2,1,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The main purpose of insulation in electrical wiring is to:,,,Increase current flow,,Prevent electric shock,,Add resistance,,Reduce voltage,,,,B,Prevent electric shock. Function of insulation.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
253,3,1,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The tool used to measure current in a circuit is a:,,,Voltmeter,,Ammeter,,Ohmmeter,,Wattmeter,,,,B,Ammeter. Measures current.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
254,4,1,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The material commonly used for electrical conductors is:,,,Iron,,Aluminum,,Copper,,Steel,,,,C,Copper. Best conductor.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
255,5,1,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,A drawing that shows the relationship between parts of a machine is a:,,,Pictorial drawing,,Assembly drawing,,Orthographic drawing,,Detail drawing,,,,B,Assembly drawing. Shows how parts fit together.,LET Secondary,Technology and Livelihood Education,Industrial Arts and Drafting,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
256,6,1,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,A 120 V circuit draws 10 A. Its power rating is:,,,1200 W,,100 W,,12 W,,240 W,,,,A,1200 W. P = V × I.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
257,7,1,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The process of joining metals by heating them to a liquid state is:,,,Soldering,,Welding,,Cutting,,Casting,,,,B,Welding. Melts metal to join.,LET Secondary,Technology and Livelihood Education,Welding and Metalwork,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
258,8,1,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The main function of a resistor in an electronic circuit is to:,,,Store current,,Oppose current flow,,Convert current,,Increase voltage,,,,B,Oppose current flow. Function of resistor.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
259,9,1,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The part of an engine that converts reciprocating motion to rotary motion:,,,Piston,,Crankshaft,,Valve,,Camshaft,,,,B,Crankshaft. Converts motion.,LET Secondary,Technology and Livelihood Education,Automotive and Mechanical Technology,3,No,106,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key. Duplicate or near-duplicate of row 106.
260,10,1,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,"In technical drawing, the line used to represent hidden features is:",,,Center line,,Hidden line,,Visible line,,Dimension line,,,,B,Hidden line. Represents invisible edges.,LET Secondary,Technology and Livelihood Education,Industrial Arts and Drafting,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
261,11,1,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The term “short circuit” means:,,,Current follows normal path,,Current bypasses resistance,,Circuit is open,,Switch is off,,,,B,Current bypasses resistance. Short circuit definition.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
262,12,2,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The process of removing rust from metal using sandpaper is:,,,Finishing,,Sanding,,Polishing,,Filing,,,,B,Sanding. Removes rust.,LET Secondary,Technology and Livelihood Education,Welding and Metalwork,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
263,13,2,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,A schematic diagram is used to:,,,Show how a device looks physically,,Show how components are connected electrically,,Provide measurement data,,Indicate color codes,,,,B,Show connections electrically. Schematic purpose.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
264,14,2,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The circuit component that stores energy in a magnetic field is a:,,,Resistor,,Inductor,,Diode,,Transistor,,,,B,Inductor. Stores magnetic energy.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
265,15,2,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The main purpose of grounding in electrical systems is to:,,,Increase voltage,,Protect users from shock,,Supply additional current,,Stabilize frequency,,,,B,Protect users from shock. Purpose of grounding.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
266,16,2,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The automotive system responsible for cooling the engine:,,,Fuel system,,Cooling system,,Lubrication system,,Ignition system,,,,B,Cooling system. Prevents overheating.,LET Secondary,Technology and Livelihood Education,Automotive and Mechanical Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
267,17,2,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The measurement of mechanical power is expressed in:,,,Watts,,Horsepower,,Amperes,,Volts,,,,B,Horsepower. Power unit for engines.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
268,18,2,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The formula for Ohm’s Law is:,,,I = V × R,,I = V / R,,I = R / V,,I = P / V,,,,B,I = V / R. Ohm’s Law.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,60,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key. Duplicate or near-duplicate of row 60.
269,19,2,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The tool used for checking flatness of a surface is a:,,,Level bar,,Try square,,Divider,,Compass,,,,B,Try square. Checks flatness and squareness.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
270,20,2,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,A CAD software used for engineering design is:,,,MS Word,,Photoshop,,AutoCAD,,CorelDRAW,,,,C,AutoCAD. CAD design software.,LET Secondary,Technology and Livelihood Education,Industrial Arts and Drafting,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
271,21,2,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The main function of a relay is to:,,,Store electricity,,Control current flow using magnetism,,Regulate voltage,,Amplify signals,,,,B,Control current using magnetism. Function of relay.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
272,22,2,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The “RPM” reading in an engine refers to:,,,Rate per meter,,Revolutions per minute,,Rotation per movement,,Repetition per motor,,,,B,Revolutions per minute. Engine speed unit.,LET Secondary,Technology and Livelihood Education,Automotive and Mechanical Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
273,23,2,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The tool used to create external threads on a rod is:,,,Tap,,Die,,File,,Boring tool,,,,B,Die. Cuts external threads.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
274,24,3,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,"In automotive servicing, “tuning-up” means:",,,Overhauling the engine,,Adjusting parts for optimal performance,,Replacing worn-out tires,,Adding lubricants,,,,B,Adjusting parts for performance. Tune-up definition.,LET Secondary,Technology and Livelihood Education,Automotive and Mechanical Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
275,25,3,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The measuring tool for checking roundness of a cylinder is:,,,Micrometer,,Caliper,,Feeler gauge,,Straight edge,,,,A,Micrometer. Measures roundness precisely.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
276,26,3,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The main nutrient source for body repair is:,,,Fats,,Carbohydrates,,Proteins,,Vitamins,,,,C,Proteins. For body repair.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
277,27,3,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The process of preserving food by drying under sunlight is:,,,Smoking,,Curing,,Sun-drying,,Freezing,,,,C,Sun-drying. Uses sunlight to preserve.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
278,28,3,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,A balanced diet contains:,,,Equal portions of all foods,,All essential nutrients in proper amounts,,Only vegetables and fruits,,Only protein foods,,,,B,All essential nutrients. Balanced diet definition.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
279,29,3,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,A kitchen utensil used for mixing ingredients smoothly is a:,,,Knife,,Spoon,,Whisk,,Ladle,,,,C,Whisk. Mixes ingredients.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
280,30,3,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The key element of entrepreneurship is:,,,Taking risk,,Avoiding failure,,Depending on others,,Copying others’ ideas,,,,A,Taking risk. Key element in entrepreneurship.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
281,31,3,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The device used to connect computers wirelessly is a:,,,Router,,Switch,,Modem,,Cable,,,,A,Router. Connects wirelessly.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
282,32,3,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The process of boiling food slowly at low temperature is:,,,Steaming,,Simmering,,Boiling,,Roasting,,,,B,Simmering. Slow cooking method.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
283,33,3,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,A type of business owned by one person is:,,,Corporation,,Sole proprietorship,,Partnership,,Cooperative,,,,B,Sole proprietorship. Owned by one person.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
284,34,3,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,A method of reproducing fabric patterns using wax is:,,,Tie-dye,,Batik,,Weaving,,Printing,,,,B,Batik. Uses wax-resist technique.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
285,35,4,BSED TVTED P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P5.pdf,The first step in meal planning is to:,,,Cook the food,,Set the budget,,Buy the ingredients,,Serve the dishes,,,,B,Set the budget. First in meal planning.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
