No.,Original No.,Page,Source PDF,Source Path,Question,Passage Reference,Question Image Reference,Choice A,Choice A Image Reference,Choice B,Choice B Image Reference,Choice C,Choice C Image Reference,Choice D,Choice D Image Reference,Choice E,Choice E Image Reference,Correct Answer,Explanation,LET Exam Type,Subject Area,Topic,Difficulty,Has Image,Duplicate Of,Confidence,Status,Notes
256,6,1,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The process of heating food to destroy harmful microorganisms without affecting taste is:,,,Boiling,,Pasteurization,,Fermentation,,Sterilization,,,,B,Pasteurization – Destroys harmful bacteria.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
257,7,1,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The type of menu that changes daily is called a:,,,Cycle menu,,Static menu,,Daily menu,,Ala carte menu,,,,A,Cycle menu – Changes regularly.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
258,8,1,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The process of combining ingredients uniformly is known as:,,,Folding,,Mixing,,Blending,,Creaming,,,,B,Mixing – Ensures even distribution.,LET Secondary,Technology and Livelihood Education,Home Economics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
259,9,1,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,Which cooking method uses dry heat without oil?,,,Baking,,Frying,,Steaming,,Boiling,,,,A,Baking – Uses dry heat.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
260,10,1,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The purpose of kneading dough is to:,,,Add air,,Develop gluten,,Add flavor,,Soften texture,,,,B,Develop gluten – Strengthens dough.,LET Secondary,Technology and Livelihood Education,Home Economics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
261,11,2,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,A balanced meal should include:,,,All food groups,,Vegetables only,,Meat and rice only,,Fruits only,,,,A,All food groups – Ensures balance.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
262,12,2,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,Which kitchen tool measures flour accurately?,,,Measuring cup,,Graduated cylinder,,Ladle,,Beaker,,,,A,Measuring cup – For dry ingredients.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
263,13,2,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The nutrient that repairs body tissues is:,,,Protein,,Carbohydrates,,Vitamins,,Fat,,,,A,Protein – Builds and repairs tissues.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
264,14,2,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,Food spoilage is primarily caused by:,,,Microorganisms,,Light,,Temperature,,Odor,,,,A,Microorganisms – Major cause of spoilage.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
265,15,2,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,"The “Go, Grow, and Glow” classification is based on:",,,Nutritional function,,Cooking method,,Color of food,,Texture,,,,A,Nutritional function – Basis of food grouping.,LET Secondary,Technology and Livelihood Education,Home Economics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
266,16,2,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The measurement around the fullest part of the bust is called:,,,Chest,,Waistline,,Bustline,,Hipline,,,,C,Bustline – Fullest part measurement.,LET Secondary,Technology and Livelihood Education,Home Economics,3,No,68,0.90,Duplicate,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key. Duplicate or near-duplicate of row 68.
267,17,2,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The line that divides the fabric lengthwise is the:,,,Crosswise grain,,Lengthwise grain,,Bias,,Selvage,,,,B,Lengthwise grain – Parallel to selvage.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
268,18,2,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The best stitch for finishing raw fabric edges is:,,,Running stitch,,Overcast stitch,,Basting stitch,,Hem stitch,,,,B,Overcast stitch – Prevents fraying.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
269,19,2,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The part of the sewing machine that moves the fabric forward is the:,,,Feed dog,,Needle bar,,Presser foot,,Bobbin,,,,A,Feed dog – Moves fabric forward.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
270,20,2,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The proper way to press seams in garment construction is:,,,Press open,,Press together,,Fold in half,,Don’t press,,,,A,Press open – Gives neat finish.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
271,21,3,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,Which sewing machine part holds the upper thread?,,,Tension disc,,Bobbin,,Shuttle,,Feed dog,,,,A,Tension disc – Controls upper thread.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
272,22,3,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The best fabric for beginners to practice sewing is:,,,Silk,,Cotton,,Chiffon,,Wool,,,,B,Cotton – Easy to handle.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
273,23,3,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The term for temporary stitching used to hold fabric in place is:,,,Basting,,Backstitch,,Overcasting,,Running stitch,,,,A,Basting – Temporary stitching.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
274,24,3,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The process of removing wrinkles and shaping fabric using heat and pressure is:,,,Steaming,,Pressing,,Ironing,,Blocking,,,,B,Pressing – Shapes garment properly.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
275,25,3,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,"In making a pattern, taking accurate body measurements ensures:",,,Good fit,,Style,,Color choice,,Decoration,,,,A,Good fit – Ensures accuracy.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
276,26,3,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The part of a pattern that shows where to join pieces is called:,,,Seam line,,Cutting line,,Grain line,,Fold line,,,,A,Seam line – Where fabrics are joined.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
277,27,3,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The first step before cutting fabric is to:,,,Wash and iron the fabric,,Sew the edges,,Trace the design,,Decorate,,,,A,Wash and iron – Prepares fabric.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
278,28,3,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The main purpose of darts is to:,,,Add fullness,,Fit the curves of the body,,Add design,,Shorten length,,,,B,Fit the body curves – Purpose of darts.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
279,29,3,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The term for the space between the seam line and cutting line is:,,,Hem allowance,,Seam allowance,,Margin,,Edge,,,,B,Seam allowance – For stitching margin.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
280,30,3,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The essential safety rule when sewing is:,,,Keep fingers away from the needle,,Use machine fast,,Thread while machine is on,,Keep fabric under the presser foot always,,,,A,Keep fingers away – Prevents accidents.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
281,31,4,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The process of using money wisely to achieve family goals is:,,,Budgeting,,Saving,,Investing,,Spending,,,,A,Budgeting – Allocation of income.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
282,32,4,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The most basic need in the family hierarchy is:,,,Food,,Education,,Recreation,,Housing,,,,A,Food – Primary basic need.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
283,33,4,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The best indicator of a financially stable family is:,,,Balanced budget,,High income,,Many assets,,Few debts,,,,A,Balanced budget – Reflects stability.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
284,34,4,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The first step in planning a family budget is to:,,,List expenses,,Identify income,,Save money,,Buy essentials,,,,B,Identify income – First step in budgeting.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
285,35,4,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,"The “family resource” that refers to time, energy, and ability is:",,,Non-material,,Human,,Economic,,Physical,,,,B,"Human – Includes time, skill, and energy.",LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
286,36,4,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The act of setting aside part of income for future use is:,,,Saving,,Budgeting,,Spending,,Investing,,,,A,Saving – Financial security practice.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
287,37,4,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The process of buying goods at the lowest price with best quality is:,,,Wise buying,,Impulse buying,,Overspending,,Bartering,,,,A,Wise buying – Economical and practical.,LET Secondary,Technology and Livelihood Education,Consumer Education,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
288,38,4,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,Entrepreneurship in Home Economics focuses on:,,,Self-employment,,Government work,,Domestic labor,,Imports,,,,A,Self-employment – Core of TLE entrepreneurship.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
289,39,4,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The best characteristic of a successful entrepreneur is:,,,Risk-taker and innovative,,Wealthy,,Conservative,,Carefree,,,,A,Risk-taker and innovative – Essential trait.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
290,40,4,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The key document needed to operate a small business legally is:,,,Business permit,,Inventory form,,Sales record,,Employee ID,,,,A,Business permit – Legal requirement.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
291,41,5,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The process of determining the cost and profit of a product is:,,,Pricing,,Budgeting,,Marketing,,Production,,,,A,Pricing – Determines profit margin.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
292,42,5,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The 5Ms of entrepreneurship include:,,,"Man, Money, Materials, Machine, Method",,"Money, Mind, Market, Machine, Motivation",,"Market, Measure, Money, Man, Model",,"Method, Market, Media, Money, Manpower",,,,A,"Man, Money, Materials, Machine, Method – Core resources.",LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
293,43,5,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The purpose of packaging a product is to:,,,Protect and attract customers,,Add weight,,Increase price,,Hide defects,,,,A,Protect and attract – Dual purpose.,LET Secondary,Technology and Livelihood Education,Home Economics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
294,44,5,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,A small canteen operated by students in school is an example of:,,,School-based enterprise,,Community project,,Government program,,Cooperative,,,,A,School-based enterprise – Educational business.,LET Secondary,Technology and Livelihood Education,Home Economics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
295,45,5,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,A business plan should include:,,,"Goals, capital, and marketing plan",,Owner’s photo,,Family details,,School grades,,,,A,"Goals, capital, marketing plan – Key components.",LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
296,46,5,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The profit formula is:,,,Profit = Selling Price – Cost,,Profit = Cost – Selling Price,,Profit = Price ÷ Quantity,,Profit = Income × Expense,,,,A,Profit = Selling Price – Cost – Standard formula.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
297,47,5,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,Which of the following promotes sustainable livelihood?,,,Recycling and reuse,,Using imported products,,Overproduction,,Mass buying,,,,A,Recycling and reuse – Promotes sustainability.,LET Secondary,Technology and Livelihood Education,Consumer Education,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
298,48,5,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The key principle of entrepreneurship education in Home Economics is:,,,Self-reliance and productivity,,Competition and wealth,,Savings only,,Individualism,,,,A,Self-reliance and productivity – Core principle.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
299,49,5,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The best example of a “value-added product” is:,,,Banana chips from fresh bananas,,Fresh fish,,Raw vegetables,,Unprocessed meat,,,,A,Banana chips – Processed for higher value.,LET Secondary,Technology and Livelihood Education,Home Economics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
300,50,5,BSED TLEd-HE P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P5.pdf,The ultimate goal of family resource management is to:,,,Improve family well-being,,Increase assets,,Earn more income,,Reduce expenses,,,,A,Improve family well-being – Goal of Home Economics.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
301,1,1,BSED TLEd-HE P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P6.pdf,"The systematic process of planning, preparing, and serving food to customers iscalled:",,,Cookery,,Food Service Management,,Culinary Arts,,Food Processing,,,,B,Food Service Management – Involves food planning and delivery.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
302,2,1,BSED TLEd-HE P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P6.pdf,The correct temperature for storing cooked foods in a refrigerator is:,,,0°C to 5°C,,10°C to 15°C,,20°C to 25°C,,30°C to 35°C,,,,A,0°C–5°C – Ideal temperature for safe food storage.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
303,3,1,BSED TLEd-HE P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P6.pdf,The kitchen layout that allows the most efficient workflow is:,,,L-shaped,,Straight line,,U-shaped,,Random arrangement,,,,C,U-shaped – Efficient for workflow and supervision.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
304,4,1,BSED TLEd-HE P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P6.pdf,The area in the kitchen where vegetables and fruits are prepared is the:,,,Hot section,,Cold section,,Storage area,,Dishwashing area,,,,B,Cold section – Prepares fruits and vegetables.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
305,5,1,BSED TLEd-HE P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P6.pdf,The act of determining the portion size and presentation of food is known as:,,,Serving,,Plating,,Portioning,,Garnishing,,,,B,Plating – Presentation and portioning of meals.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
306,6,1,BSED TLEd-HE P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P6.pdf,The part of a menu that includes soups and appetizers is called:,,,Main course,,Starter,,Dessert,,Beverage,,,,B,Starter – First course of a meal.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
307,7,1,BSED TLEd-HE P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P6.pdf,The method of cooking using dry heat in an oven is:,,,Boiling,,Frying,,Baking,,Steaming,,,,C,Baking – Dry heat cooking method.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
308,8,1,BSED TLEd-HE P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P6.pdf,Which of the following is a carbohydrate-rich food?,,,Fish,,Chicken,,Rice,,Egg,,,,C,Rice – Source of carbohydrates.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
309,9,1,BSED TLEd-HE P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P6.pdf,The correct way to hold a knife safely when walking is:,,,Point upward,,Point downward,,Hold by the blade,,Swing freely,,,,B,Point downward – Prevents injury.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
310,10,1,BSED TLEd-HE P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P6.pdf,Which government agency ensures food sanitation in restaurants?,,,DOH,,DTI,,DA,,BFAR,,,,A,DOH – Oversees sanitation and hygiene standards.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
311,11,2,BSED TLEd-HE P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P6.pdf,The food production system where meals are prepared in advance and stored frozen is:,,,Cook-serve,,Cook-freeze,,Cook-chill,,Ready-to-eat,,,,B,Cook-freeze – Meals stored for future serving.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
312,12,2,BSED TLEd-HE P6.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P6.pdf,The function of the dining area in a restaurant is to:,,,Cook food,,Wash utensils,,Serve customers,,Prepare ingredients,,,,C,Serve customers – Dining area’s main purpose.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
